City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,MID,,,,
Brajrajnagar,30-08-18,40.63,64.24,7.7,7.08,14.76,4.5,0.02,12.42,4.6,0.34,,,103,Moderate,w8luu86h,,,,
Brajrajnagar,17-10-18,,164.39,8.11,19.25,27.35,5.17,0,13.61,15.37,0.34,,,112,Moderate,q5pkkjgh,,,,
Brajrajnagar,18-10-18,,151.07,15,14.44,29.43,5.23,0,13.53,11.13,0.58,,,100,Satisfactory,kp89lk00,,,,
Brajrajnagar,19-10-18,,150.92,17.35,13.22,30.57,5.32,0,13.3,8.04,0.96,,,99,Satisfactory,987dhnf7,,,,
Brajrajnagar,20-10-18,,123.54,12.92,10.15,23.06,5.1,0,12.86,6.24,0.52,,,79,Satisfactory,sniyhr41,,,,
Brajrajnagar,21-10-18,,120.15,13.59,10.66,24.24,4.86,0,12.79,5.71,0.41,,,59,Satisfactory,rpkoz2p9,,,,
Brajrajnagar,22-10-18,,129.42,14.41,12.16,26.57,5.78,0,13.07,8.09,0.98,,,101,Moderate,mhdi16wz,,,,
Brajrajnagar,23-10-18,,100.23,12.17,10.61,20.07,7.09,0.9,13.05,7.18,0.12,,,165,Moderate,4k1w8ib1,,,,
Brajrajnagar,24-10-18,6.6,102.69,12.98,15.43,21.14,10.53,2.76,12.65,8.21,0.07,,,130,Moderate,lmoovnhk,,,,
Brajrajnagar,25-10-18,9.59,115.07,14.71,19.83,26.35,16.29,0.34,13.42,8.96,0.38,,,141,Moderate,hpo8bboi,,,,
Brajrajnagar,26-10-18,,109.32,14.8,17.1,27.03,24.21,0.31,12.61,8.9,0.43,,,171,Moderate,i6tpz49j,,,,
Brajrajnagar,27-10-18,,111.84,16.46,20.64,26.71,19.82,0.29,12.67,9.39,0.61,,,187,Moderate,cbelhu32,,,,
Brajrajnagar,28-10-18,,104.53,16.86,20.31,31.6,17.22,0.45,12.82,9.47,0.62,,,305,Very Poor,giw4z3ei,,,,
Brajrajnagar,29-10-18,,106.58,18.56,21.39,27.74,15.95,0.49,12.95,12.37,0.76,,,279,Poor,8gfujgxq,,,,
Brajrajnagar,30-10-18,73.58,92.89,17.25,27.27,27.01,18.64,0.48,12.36,7.85,0.41,,,213,Poor,hwkouyzd,,,,
Brajrajnagar,31-10-18,28.82,59.73,17.79,18.61,24.79,19.24,0.41,12.23,6.54,0.25,,,231,Poor,yv9zv5u4,,,,
Brajrajnagar,01-11-18,50.79,89.2,25.31,18.96,34.02,16.21,0.45,12.63,7.49,0.24,,,222,Poor,v0uskzqh,,,,
Brajrajnagar,02-11-18,70.44,113.42,22.93,22.23,31.54,14.44,0.49,12.92,9.02,0.52,,,194,Moderate,mwfr5tzf,,,,
Brajrajnagar,03-11-18,69.02,111.27,24.29,19.93,39.44,13.21,0.55,13.67,7.43,0.64,,,220,Poor,1pbd4maf,,,,
Brajrajnagar,04-11-18,73.08,115.6,28.51,24.11,39.82,12.17,0.57,14.14,9.8,0.66,,,237,Poor,d2covv62,,,,
Brajrajnagar,05-11-18,70.58,110.05,24.47,25.09,33.03,11.46,0.57,13.59,11.38,0.7,,,342,Poor,cngpsxcs,,,,
Brajrajnagar,06-11-18,81.34,120.17,24.28,28.78,35.01,11.32,0.6,13.52,10.85,0.83,,,308,Very Poor,z8bjyr6k,,,,
Brajrajnagar,07-11-18,122.91,159.59,15.41,17.2,26.43,11.08,0.51,12.92,11.98,0.59,,,286,Poor,fjvoyaos,,,,
Brajrajnagar,08-11-18,114.48,157.27,12.45,22.22,26.72,11.23,0.53,13.29,8.92,0.51,,,214,Poor,nk2thkme,,,,
Brajrajnagar,09-11-18,92.79,146,15.77,22.49,27.78,13.6,0.61,13.33,15.05,0.69,,,229,Poor,ct1aequ0,,,,
Brajrajnagar,10-11-18,102.24,155.04,15.63,24.57,41.39,14.29,0.7,13.28,9.18,0.88,,,255,Poor,sgaszmpv,,,,
Brajrajnagar,11-11-18,101.38,145.63,19.53,25.77,35.7,13.05,0.79,13.44,9.73,1.02,,,228,Poor,lddmo1sv,,,,
Brajrajnagar,12-11-18,93.46,141.34,22.49,23.48,38.7,12.58,0.85,14.05,7.59,1.2,,,235,Poor,kq051s40,,,,
Brajrajnagar,13-11-18,92.06,143.86,24.7,23.18,34.2,11.97,0.85,13.31,7.22,0.88,,,284,Poor,6ebl319q,,,,
Brajrajnagar,14-11-18,99.58,164.79,20.09,25.17,32.23,11.46,0.96,13.51,9.18,1.13,,,306,Very Poor,cks6aij2,,,,
Brajrajnagar,15-11-18,86.54,142.06,21.13,16.03,28.04,11.27,1.09,13.43,3.81,1.44,,,233,Poor,sg2p6noo,,,,
Brajrajnagar,05-12-18,128.64,223.86,21.21,28,41.76,54.24,1.29,15.16,9.16,0,,,158,Moderate,xad8hust,,,,
Brajrajnagar,06-12-18,128.42,192.96,19.81,23.62,38.45,53.31,1.36,15.05,7.28,6.08,,,94,Satisfactory,2hw6pxnh,,,,
Brajrajnagar,07-12-18,106.56,174.97,16.89,23.87,34.84,50.44,1.37,14.31,7.71,17.33,,,63,Satisfactory,l600aeuo,,,,
Brajrajnagar,08-12-18,92.9,155.62,15.28,20.18,33.55,75.35,1.29,13.7,8.45,35.32,,,111,Moderate,s84lxe6l,,,,
Brajrajnagar,09-12-18,107.16,166.89,16.46,24.5,36.95,86.39,1.45,14.31,7.11,46.59,,,177,Moderate,mrxgcg6z,,,,
Brajrajnagar,10-12-18,101.21,160.22,17.97,29.48,41.17,68.07,1.48,15.63,6.76,55.57,,,228,Poor,e7dimwcu,,,,
Brajrajnagar,11-12-18,95.17,139.71,22.75,21.83,40.13,68.04,1.47,13.89,6.18,29.96,,,224,Poor,ysyz3grd,,,,
Brajrajnagar,12-12-18,110.42,158.99,26.6,18.39,41.2,66.8,1.59,14.13,5.94,25.07,,,192,Moderate,zk18gi8x,,,,
Brajrajnagar,13-12-18,119.8,174.11,23.3,16.98,37.49,46.7,1.57,14.26,4.37,27.33,,,119,Moderate,d6awwygy,,,,
Brajrajnagar,14-12-18,119.32,179.41,23.24,17.39,36.55,53.39,1.66,14.16,5.71,26.91,,,227,Poor,yn2j21ka,,,,
Brajrajnagar,15-12-18,88.44,151.27,17.58,18.32,32.59,48.19,1.4,13.53,7.16,14.54,,,240,Poor,l7rn00vq,,,,
Brajrajnagar,16-12-18,63.54,99.01,13.15,16.44,27.25,46.91,1.27,12.87,8.05,19.65,,,238,Poor,s9mqzqu4,,,,
Brajrajnagar,17-12-18,37.47,50.51,8.89,12.82,18.6,46.53,1.21,12.9,7.78,12.44,,,178,Moderate,prnthp2j,,,,
Brajrajnagar,18-12-18,36.58,47.74,13.86,10.97,22.92,45.58,1.2,12.85,7.04,8.73,,,132,Moderate,dh9pr82o,,,,
Brajrajnagar,19-12-18,87.16,123.32,34.06,11.31,43.06,45.3,1.5,13.48,5.18,13.15,,,200,Moderate,l0t9kail,,,,
Brajrajnagar,20-12-18,86.88,140.22,25.98,17.27,36.79,46.29,1.52,13.38,5.38,18.51,,,236,Poor,0hbeso65,,,,
Brajrajnagar,21-12-18,102.7,176.7,26.75,18.41,40.47,41.28,1.54,13.76,6.14,16.14,,,297,Poor,5fgbxwm3,,,,
Brajrajnagar,22-12-18,91.97,155.4,24.47,16.85,37.9,47.86,1.5,13.48,5.93,14.76,,,297,Poor,e32klwb1,,,,
Brajrajnagar,23-12-18,62.66,110.94,31.2,19.9,34.6,33.79,1.51,13.89,5.68,14.71,,,323,Very Poor,8ut2p9p6,,,,
Brajrajnagar,24-12-18,79.99,145.42,21.01,23.07,38.21,43.89,2.25,14.08,7.09,19.03,,,297,Poor,jleccqqx,,,,
Brajrajnagar,25-12-18,104.88,179.97,30.26,22.17,47.69,45.27,2.27,13.95,6.01,16.81,,,269,Poor,ii50gly3,,,,
Brajrajnagar,26-12-18,105.37,185.94,28.88,23.12,44.14,44.23,2.36,13.92,5.94,14.02,,,286,Poor,c75ngsy3,,,,
Brajrajnagar,27-12-18,92.57,157.2,27.42,21.17,45.81,40.39,2.4,13.81,6.5,13.17,,,278,Poor,apg4uhhq,,,,
Brajrajnagar,28-12-18,65.79,111.43,16.09,25.65,34.56,51.14,2.3,13.59,7.55,10.17,,,303,Very Poor,6zu44fn2,,,,
Brajrajnagar,29-12-18,87.11,154.42,17.82,24.13,38.96,43.57,2.47,13.66,9.49,12.78,,,284,Poor,lzfiv2br,,,,
Brajrajnagar,30-12-18,91.29,154.7,20.43,24.46,40.71,47.48,2.46,13.88,8.52,12.15,,,248,Poor,g3jdkkru,,,,
Brajrajnagar,31-12-18,113.28,187.85,23.93,26.53,45.54,62.13,2.7,14.5,7.55,17.54,,,267,Poor,951xny9u,,,,
Brajrajnagar,01-01-19,122.13,193,22.92,23.24,45.11,59.95,2.82,14.38,8.11,14.94,,,316,Very Poor,6olhl2pk,,,,
Brajrajnagar,02-01-19,134.63,204.6,19.33,24.44,43.58,47.97,2.93,16.19,7.94,15.13,,,329,Very Poor,q2m039rv,,,,
Brajrajnagar,03-01-19,144.01,212.12,19.49,28.77,43.34,50.6,3,15.81,8.42,16.37,,,334,Very Poor,s7q1829b,,,,
Brajrajnagar,04-01-19,114.33,200.21,23.74,25.85,43.45,53.25,2.82,15.05,7.91,12.76,,,295,Poor,vx0nc8io,,,,
Brajrajnagar,05-01-19,111.2,182.96,23.49,28.05,47.47,65.87,2.89,15.69,6.65,12.08,,,212,Poor,vf9n2vf9,,,,
Brajrajnagar,06-01-19,111.65,168.12,20.24,29.41,43.59,84.16,3,16.07,7.24,12.11,,,240,Poor,9ux181xg,,,,
Brajrajnagar,07-01-19,115.3,175.98,17.55,28.26,40.47,62.08,3.04,15.34,7.3,12.01,,,319,Very Poor,far3moar,,,,
Brajrajnagar,08-01-19,120.05,170.37,14.69,23.73,34.61,42.75,3.02,15.05,8.18,10.29,,,266,Poor,fkqdrwer,,,,
Brajrajnagar,09-01-19,115.84,162.16,13.46,23.55,32.74,42.79,3.03,14.86,6.98,11.68,,,241,Poor,v39rtc3p,,,,
Brajrajnagar,10-01-19,107.48,170.41,18.88,26.1,38.12,53.42,2.88,14.78,7.42,5.43,,,250,Poor,fhn8psco,,,,
Brajrajnagar,11-01-19,129.34,199.63,19.92,26.6,43.04,47.04,3,15.67,7.77,0.1,,,301,Very Poor,cav9n18w,,,,
Brajrajnagar,12-01-19,144.95,224.11,22.13,32.79,49.01,42.17,3.21,17.73,7.27,0,,,280,Poor,g5rmv9s8,,,,
Brajrajnagar,13-01-19,157.16,225.75,19.34,27.88,43.45,51.35,3.19,17.69,10.11,0,,,295,Poor,5kjhrmmb,,,,
Brajrajnagar,14-01-19,158.4,230.38,19.84,26.74,40.66,38.75,3.31,16.54,7.91,0,,,270,Poor,6j7z84eh,,,,
Brajrajnagar,15-01-19,101.16,164.46,15.93,25.7,37.58,40.1,2.96,15.77,8.69,0,,,126,Moderate,ctpgylnr,,,,
Brajrajnagar,16-01-19,97.91,166.85,21.4,32,45.64,36.76,3,18.08,8.76,0,,,115,Moderate,epyc37sz,,,,
Brajrajnagar,17-01-19,130.42,216.35,21.45,28.35,46.25,43.46,3.14,17.84,9.94,0,,,199,Moderate,4b3pfwsp,,,,
Brajrajnagar,18-01-19,131.1,216.29,21.82,31.39,47.63,58.18,3.25,16.63,7.99,0,,,174,Moderate,lvyl76dt,,,,
Brajrajnagar,19-01-19,100.96,175.79,20.07,28.87,43.13,58.95,3.14,16.29,8.08,0,,,128,Moderate,jy4gi5jo,,,,
Brajrajnagar,20-01-19,103.75,170.98,22.29,25.11,44.53,44.08,3.22,16.09,7.4,0,,,220,Poor,ghicdag4,,,,
Brajrajnagar,21-01-19,111.26,185.23,21.49,28.07,45.14,42.84,3.28,16.85,7.24,0,,,186,Moderate,xr0uhccv,,,,
Brajrajnagar,22-01-19,118.98,195.88,26.6,30.29,49.1,43.36,3.41,17.2,8.82,0,,,283,Poor,6vloa2w3,,,,
Brajrajnagar,23-01-19,111.07,184.91,29.9,25.19,50.44,79.99,3.26,17.1,9.17,0,,,275,Poor,oean0n3k,,,,
Brajrajnagar,24-01-19,131.46,214.98,42,26.08,58.49,66.53,3.04,16.68,6.42,0,,,246,Poor,kt35mg7o,,,,
Brajrajnagar,25-01-19,78.32,131.06,21.48,23.19,37.38,45.27,3.19,15.71,6.86,0,,,268,Poor,9awx92cv,,,,
Brajrajnagar,26-01-19,53.22,72.18,11.81,18.37,27.14,41.3,3.01,14.57,6.87,0,,,293,Poor,xozlf9i4,,,,
Brajrajnagar,27-01-19,68.67,96.01,14.25,17.68,28.38,43.88,2.91,14.64,6.05,0,,,295,Poor,hmfy50ht,,,,
Brajrajnagar,28-01-19,93.22,143.45,27.83,15.64,41.44,44.76,3.2,14.62,5.2,0,,,250,Poor,j3ku7i2c,,,,
Brajrajnagar,29-01-19,63.39,105.7,16.21,23.57,34.04,42.4,3.05,14.76,6.52,0,,,130,Moderate,rb098rnu,,,,
Brajrajnagar,30-01-19,95.81,169.49,24.2,23.45,45.2,40.63,3.12,15.49,6.86,0,,,118,Moderate,9xetsc2c,,,,
Brajrajnagar,31-01-19,75.25,138.91,22.38,25.97,45.49,42.71,3.12,16.66,9.56,0,,,138,Moderate,49it5pha,,,,
Brajrajnagar,01-02-19,109.4,181.71,19.12,26.9,42.16,54.05,3.41,16.72,7.96,0,,,226,Poor,64p3wpav,,,,
Brajrajnagar,02-02-19,112.37,185.58,22.66,28.08,41.22,88.66,3.4,15.83,6.6,0,,,275,Poor,ijodhrwf,,,,
Brajrajnagar,03-02-19,108.57,180.8,23.45,27.22,44.82,97.03,3.46,16.13,9.01,0,,,324,Very Poor,x7y81ss1,,,,
Brajrajnagar,04-02-19,103.6,181.73,18.82,26.51,41.42,76.88,3.38,16.28,10.05,0,,,302,Very Poor,zvxvoygo,,,,
Brajrajnagar,05-02-19,112.37,190.29,15.79,28.31,38.73,34.35,3.57,16.15,10.62,0,,,131,Moderate,twp49jg3,,,,
Brajrajnagar,06-02-19,128.36,221.16,20.04,28.41,45.15,42.57,3.48,16.6,11.94,0,,,121,Moderate,be20vi6p,,,,
Brajrajnagar,07-02-19,114.28,209.55,23.59,23.73,42.75,39.77,3.35,16.89,13.31,0,,,123,Moderate,g7rf1cdi,,,,
Brajrajnagar,08-02-19,84.99,135.97,21.95,22.47,39.96,33.08,3.3,15.69,6.92,0,,,168,Moderate,4m1npwxo,,,,
Brajrajnagar,09-02-19,56.43,93.57,15.79,20.24,30.68,39.83,3.04,14.89,6.34,0,,,231,Poor,ci6db90d,,,,
Brajrajnagar,10-02-19,66.92,143.42,19.28,22.18,37.74,36.63,3.06,14.66,7.99,0,,,179,Moderate,cxth3hyn,,,,
Brajrajnagar,11-02-19,84.77,170.2,21.73,28.39,46.87,34.29,3.15,17.35,7.13,0,,,284,Poor,znezo6tj,,,,
Brajrajnagar,12-02-19,99.22,181.46,24.3,25.67,46.17,29.06,3.41,16.81,10.63,0,,,219,Poor,asghqx6q,,,,
Brajrajnagar,13-02-19,137.43,226.56,22.52,26.94,46.83,34.25,3.55,17.93,9.55,0,,,156,Moderate,2mceonc1,,,,
Brajrajnagar,14-02-19,158.01,259,23.58,30.09,45.53,32.76,3.53,17.95,10.05,0,,,180,Moderate,03hrbr2l,,,,
Brajrajnagar,15-02-19,90.34,151.27,14.32,24.95,32.4,31.5,3.32,18.04,11.68,0,,,115,Moderate,ikr1qrrt,,,,
Brajrajnagar,16-02-19,45.7,73.79,12.92,18.43,25.9,32.11,3.03,16.22,10.34,0,,,117,Moderate,bggo5e9t,,,,
Brajrajnagar,17-02-19,64.14,104.07,31.33,20.57,40.98,32.26,3.32,15.88,8.86,0,,,113,Moderate,1awau7hm,,,,
Brajrajnagar,18-02-19,73.28,130.16,16.92,24.75,34.74,36.82,3.23,16.33,16.2,0,,,112,Moderate,19aj551d,,,,
Brajrajnagar,19-02-19,99.7,200.58,24.62,23.85,44.39,38.51,3.27,16.92,9.92,0,,,152,Moderate,a5z1yqrr,,,,
Brajrajnagar,20-02-19,91.34,178.39,27.24,19.86,44.73,42.06,3.18,16.12,7.52,0,,,277,Poor,1v353uij,,,,
Brajrajnagar,21-02-19,89.38,179.97,22.34,24.69,39.88,40.49,3.08,16.07,10.27,0,,,216,Poor,adqoibcs,,,,
Brajrajnagar,22-02-19,122.22,214.29,25.69,22.72,43.86,47.36,3.37,16.56,13.14,0,,,185,Moderate,470r0ies,,,,
Brajrajnagar,23-02-19,82.11,152.68,19.65,19.58,35.33,38.59,3.16,15.47,9.65,0,,,133,Moderate,60xkxdhe,,,,
Brajrajnagar,24-02-19,89.27,161.18,18.82,19.72,34.99,41.07,3.02,16.13,9.42,0,,,128,Moderate,qzgxe24c,,,,
Brajrajnagar,25-02-19,63.97,109.26,12.84,21.38,26.44,36.36,3,15.42,8.51,0,,,135,Moderate,mglg0vb5,,,,
Brajrajnagar,26-02-19,66.18,106.57,18.8,16.82,31.93,41.48,2.91,15.91,6.45,0,,,157,Moderate,civfvk45,,,,
Brajrajnagar,27-02-19,55.94,109.22,18.4,16.87,31.35,38.28,2.95,15.61,8.49,0,,,261,Poor,3535k3op,,,,
Brajrajnagar,28-02-19,52.12,114.31,17.63,18.47,30.4,43.34,2.76,14.34,6.88,0,,,191,Moderate,gw9tzo3i,,,,
Brajrajnagar,01-03-19,62.4,124.51,17.32,20.32,30.82,52.69,2.65,10.13,8.78,0,,,239,Poor,66kuahlb,,,,
Brajrajnagar,02-03-19,94.98,173.6,18.76,22.36,34.41,45.64,2.87,4.11,8.91,0,,,197,Moderate,4yvfdqbq,,,,
Brajrajnagar,03-03-19,97.36,166.06,21.8,21.02,37.88,37.46,3.02,3.45,5.1,0,,,189,Moderate,d9cna1g6,,,,
Brajrajnagar,04-03-19,96.13,175.89,29.6,17.57,43.76,47.43,2.98,2.87,7.68,0,,,113,Moderate,bkbk7h78,,,,
Brajrajnagar,05-03-19,79.77,144.52,17.27,16.64,28.09,42.47,2.94,2.33,6.92,0,,,116,Moderate,wi7qdbc7,,,,
Brajrajnagar,06-03-19,64.82,125.25,11.15,16.64,24.35,64.58,2.76,4.89,10.01,0,,,248,Poor,8f9f94h7,,,,
Brajrajnagar,07-03-19,68.97,132.52,14.32,19.47,29.11,85.5,2.78,7.03,8.67,0,,,114,Moderate,sdgt2ms5,,,,
Brajrajnagar,08-03-19,76.1,145.91,17.04,23.71,34,88.02,2.76,7.42,10.58,0,,,118,Moderate,rb8vf4q6,,,,
Brajrajnagar,09-03-19,90.91,173.2,19.36,26.05,36.02,85.46,2.78,8.74,12.61,0,,,185,Moderate,f0t5e46j,,,,
Brajrajnagar,10-03-19,104.21,214.24,27.06,25.04,45.85,89.78,2.98,8.33,10.8,0,,,124,Moderate,2fd5op27,,,,
Brajrajnagar,11-03-19,92.27,182.18,20.12,24.62,37.73,70.45,2.82,7.54,10.01,0,,,113,Moderate,hddskc3i,,,,
Brajrajnagar,12-03-19,90.05,171.65,18.6,21.91,35.39,46.77,3,7.98,10.35,0,,,116,Moderate,g55witln,,,,
Brajrajnagar,13-03-19,94.33,187.93,22.33,18.74,36.54,43.34,3.2,7.37,10.39,0,,,201,Poor,q3nxfzh5,,,,
Brajrajnagar,14-03-19,64.14,121.46,17.2,16.91,29.38,52.54,2.92,7.23,10.42,0,,,296,Poor,z6kqt8n8,,,,
Brajrajnagar,15-03-19,48.23,84.35,9.7,16.38,21.52,67.92,2.81,7.43,8.82,0,,,276,Poor,ok1oakqq,,,,
Brajrajnagar,16-03-19,82.61,151.14,12.99,15.82,25.51,42.63,2.81,7.71,6.92,0,,,143,Moderate,35ghtmhu,,,,
Brajrajnagar,17-03-19,78.65,133.83,17.64,17.86,30,51.72,2.87,7.56,10.85,0,,,236,Poor,qy39a6x8,,,,
Brajrajnagar,18-03-19,46.94,71.19,11.91,15.87,24.5,40.52,2.78,6.94,8.06,0,,,248,Poor,73ww76h9,,,,
Brajrajnagar,19-03-19,74.06,118.82,18.63,16.33,29.66,51.75,2.84,7.7,9.26,0,,,284,Poor,pnvjqeyu,,,,
Brajrajnagar,20-03-19,83.75,157.52,19.05,16.48,29.51,60.66,2.93,7.23,7.68,0,,,290,Poor,jopcadf2,,,,
Brajrajnagar,21-03-19,53.78,79.64,9.14,16.79,20.29,40.96,2.66,7.19,15.17,0,,,190,Moderate,vjxmrmfc,,,,
Brajrajnagar,22-03-19,62.33,97.87,13.09,15.26,22.74,34.96,2.82,6.91,11.55,0,,,193,Moderate,esjfhztp,,,,
Brajrajnagar,23-03-19,71.83,118.77,12.16,17.06,24,39.39,2.76,6.85,11.53,0,,,268,Poor,a6b9z4lx,,,,
Brajrajnagar,24-03-19,106.07,197.98,14.85,22.36,32.46,45.13,2.88,7.15,10.05,0,,,307,Very Poor,n3lqbcp5,,,,
Brajrajnagar,25-03-19,122.45,230.52,18.29,24.06,37.8,42.99,3.05,7.92,10.96,0,,,272,Poor,skt746sa,,,,
Brajrajnagar,26-03-19,102.7,181.7,19.03,24.53,35.65,39.09,2.97,8.41,15.81,0,,,155,Moderate,bl7fylrv,,,,
Brajrajnagar,27-03-19,83.56,155.25,11.2,21.75,25.07,42.17,2.7,7.5,14.36,0,,,131,Moderate,8yrpcl94,,,,
Brajrajnagar,28-03-19,83.68,171.41,14.03,20.75,31.27,41.95,2.86,7.07,16.78,0,,,187,Moderate,mbn0rdv3,,,,
Brajrajnagar,29-03-19,116.02,219.56,17.45,27.08,38.58,35.46,3.11,8.19,18.46,0,,,247,Poor,c8wp2m69,,,,
Brajrajnagar,30-03-19,119.74,217.75,19.87,25.26,38.51,34.89,3.14,9.51,15.81,0,,,178,Poor,ch8dfex0,,,,
Brajrajnagar,31-03-19,112.65,217.1,18.43,19.73,35.38,36.47,3.18,8.91,20.16,0,,,106,Moderate,qmut89kb,,,,
Brajrajnagar,01-04-19,78.38,138.53,11.15,21.07,26.1,40.46,2.88,8.53,19.62,0,,,89,Moderate,atfe2avm,,,,
Brajrajnagar,02-04-19,89.29,166.03,14.83,23.94,32.68,37.9,3.01,7.73,11.09,0,,,61,Moderate,hsl3caj5,,,,
Brajrajnagar,03-04-19,123.03,215.27,16.18,24.73,36,39.56,3.18,9.28,18.31,0,,,109,Moderate,3goj00ej,,,,
Brajrajnagar,04-04-19,130.81,226.76,18.54,23.77,36.1,64.59,3.25,9.57,20.76,0,,,116,Moderate,gyetna96,,,,
Brajrajnagar,11-04-19,30.06,107.91,17.81,23.7,32.56,56.28,2.4,7.58,12.15,0,,,162,Moderate,6n5opf7l,,,,
Brajrajnagar,12-04-19,76.89,175.54,19.64,18.33,34.43,64.57,2.54,7.51,12.61,0,,,210,Poor,r0rfjs05,,,,
Brajrajnagar,13-04-19,72.91,152.94,12.92,19.06,27.96,102.72,2.21,7.43,16.54,0,,,255,Poor,bj7bfis8,,,,
Brajrajnagar,14-04-19,87.47,175.76,12.79,21.66,28.67,85.21,2.49,7.77,18.37,0,,,108,Moderate,4qfhltg4,,,,
Brajrajnagar,15-04-19,131.29,258.62,21.18,25.89,43.97,78.67,2.92,9.85,8.91,0,,,106,Moderate,s1hvtjim,,,,
Brajrajnagar,19-04-19,,47.44,20.04,14.18,30.77,47.4,2.5,7.9,16.41,0,,,105,Moderate,cdnkk6ou,,,,
Brajrajnagar,20-04-19,33,54.8,16.3,16.05,27.15,30.66,2.38,7.62,8.4,0,,,97,Moderate,nf27fe01,,,,
Brajrajnagar,22-04-19,,70.1,81.94,20.23,93.59,33.55,1.9,7.67,21.67,0,,,109,Moderate,s4q9vlkg,,,,
Brajrajnagar,24-04-19,72.92,100,,,0,,0,,,0,,,99,Satisfactory,w64z6kh3,,,,
Brajrajnagar,25-04-19,57.72,116.42,22.12,24.28,20.03,55.52,1.03,8.18,16.32,0,,,89,Satisfactory,nadhhe5k,,,,
Brajrajnagar,26-04-19,63.83,139.07,14.57,21.97,31.07,49.01,2.13,7.85,12.23,0,,,172,Moderate,pb8y7qcu,,,,
Brajrajnagar,27-04-19,90.77,198.92,12.81,24.17,31.33,60.61,2.22,7.16,11.69,0,,,161,Moderate,vuupgg7i,,,,
Brajrajnagar,28-04-19,95.05,216.03,13.36,24.32,31.41,74.68,2.36,7.1,13.64,0,,,192,Moderate,nag4at49,,,,
Brajrajnagar,29-04-19,123.52,261.52,31.34,28.24,52.66,89.8,2.56,9.27,6.94,0,,,154,Moderate,f1frcjp3,,,,
Brajrajnagar,30-04-19,25.63,70.82,27.14,16.61,19.94,60.71,1.48,7.97,20.53,0,,,224,Poor,u8x9drva,,,,
Brajrajnagar,01-05-19,23.37,53.69,7.97,17.37,17.98,80.64,2.22,6.39,10.1,0,,,130,Moderate,p7jctnk0,,,,
Brajrajnagar,02-05-19,10.79,42.33,12.66,13.59,21.32,64.38,2.18,7.26,7.45,0,,,117,Moderate,l67pvf73,,,,
Brajrajnagar,03-05-19,12.49,32.55,11.5,9.98,15.61,75.93,2.02,5.78,6.34,0,,,120,Moderate,qvupx866,,,,
Brajrajnagar,04-05-19,,84.88,12.97,15.39,19.69,93.03,2.19,6.54,10.88,0,,,121,Moderate,oazcznu7,,,,
Brajrajnagar,05-05-19,13.62,28.94,,,0,,0,,,0,,,117,Moderate,jpo9oomb,,,,
Brajrajnagar,06-05-19,65.73,101.48,,,0,,0,,,0,,,84,Satisfactory,2rvdedui,,,,
Brajrajnagar,07-05-19,76.68,160.24,,,0,,0,,,0,,,157,Moderate,iks3crqb,,,,
Brajrajnagar,08-05-19,83.95,192.46,,,0,,0,,,0,,,143,Moderate,oztmw8jo,,,,
Brajrajnagar,09-05-19,77.54,188.21,18.71,27.54,20.44,77.06,1.41,6.61,23.56,0,,,172,Moderate,0s3tkm40,,,,
Brajrajnagar,10-05-19,117.28,198.78,43.28,26.85,26.43,107.84,1.08,6.75,5.08,0,,,114,Moderate,nu8q72l9,,,,
Brajrajnagar,11-05-19,67.45,191.22,,,0,,0,,,0,,,131,Moderate,8epqe70m,,,,
Brajrajnagar,12-05-19,59.41,120.36,34.67,22.14,25.26,54.54,1.53,7.2,28.22,0,,,114,Moderate,09yxnwzy,,,,
Brajrajnagar,13-05-19,61.29,133.85,17.94,20.97,32.42,43.44,2.88,6.7,21.74,0,,,117,Moderate,i6g23sgh,,,,
Brajrajnagar,14-05-19,47.47,122.49,17.58,22.48,13.74,34.93,1.19,6.58,11.4,0,,,124,Moderate,4z3b1120,,,,
Brajrajnagar,15-05-19,68.52,151.34,,,0,,0,,,0,,,119,Moderate,p34kk4up,,,,
Brajrajnagar,16-05-19,45.67,93.26,,,0,,0,,,0,,,136,Moderate,ld98lvuj,,,,
Brajrajnagar,17-05-19,56.61,119.58,,,0,,0,,,0,,,117,Moderate,oobydik2,,,,
Brajrajnagar,18-05-19,75.78,173.2,,,0,,0,,,0,,,84,Satisfactory,zrqp24gb,,,,
Brajrajnagar,19-05-19,78.6,189.46,,,0,,0,,,0,,,67,Satisfactory,eztw9tx6,,,,
Brajrajnagar,20-05-19,66.08,147.09,,,0,,0,,,0,,,114,Moderate,bwnvfs8l,,,,
Brajrajnagar,21-05-19,70.12,143.64,,,0,,0,,,0,,,176,Moderate,3g3apbon,,,,
Brajrajnagar,22-05-19,44.97,79.3,36.48,15.39,31.93,37.29,1.92,6.87,35.25,0,,,116,Moderate,xx15qk46,,,,
Brajrajnagar,23-05-19,45.14,90.69,24.81,21.23,23.27,28.21,1.92,7.85,33.42,0,,,89,Moderate,rqcvauek,,,,
Brajrajnagar,24-05-19,39.41,101.91,19.28,20.62,31.19,43.19,2.36,7.02,20.35,0,,,117,Moderate,dhwlr2ui,,,,
Brajrajnagar,25-05-19,44.87,146.4,7.75,23.41,24.03,38.61,3.17,6.85,19.72,0,,,117,Moderate,ceny1aen,,,,
